@relation 'raw_new-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R1-7,9-18,20-21,23-36,38-39,41-43,45-73,75-76,78-80-weka.filters.unsupervised.attribute.NumericToNominal-R1-weka.filters.unsupervised.attribute.Remove-R1'

@attribute MET numeric
@attribute INSUL numeric
@attribute TAAV numeric
@attribute VELAV numeric
@attribute RH numeric
@attribute dayav_ta numeric
@attribute dayav_rh numeric

@data
1,0.77,22.97,0.096667,40.002543,13.888889,69.25
1.4,0.77,23.3,0.093333,38.232901,13.888889,69.25
1,0.665,22.7,0.06,33.168391,16.111111,69.25
1,1.235,22.87,0.11,35.795161,16.111111,69.25
1,0.815,23.07,0.043333,35.695173,16.111111,69.25
1.2,0.68,22.77,0.09,36.542448,16.111111,69.25
1,0.92,23.07,0.17,33.283976,16.111111,69.25
1,0.92,22.87,0.173333,32.58891,16.111111,69.25
1,0.92,22.7,0.06,31.766229,16.111111,69.25
1.2,0.565,23.13,0.18,41.595541,13.888889,69.25
1,0.565,23.13,0.206667,40.6534,13.888889,69.25
1.2,1.01,23.63,0.086667,30.257658,16.111111,69.25
1.2,1.01,23.63,0.07,30.029126,16.111111,69.25
1.2,1.01,23.4,0.053333,29.799709,16.111111,69.25
1,1,23.5,0.056667,39.294318,14.722222,69.25
1,1,23.57,0.086667,40.688466,14.722222,69.25
1.2,1,23.67,0.07,40.945591,14.722222,69.25
1.2,0.815,23.47,0.073333,30.827838,16.111111,69.25
1.2,0.815,23.4,0.076667,30.402191,16.111111,69.25
1.2,0.815,23.17,0.066667,30.169668,16.111111,69.25
1.2,0.86,23.3,0.106667,40.610801,14.722222,69.25
1,0.86,23.37,0.116667,41.089496,14.722222,69.25
1,0.775,23.23,0.086667,38.629066,13.888889,69.25
1.2,1.06,23.07,0.096667,31.298284,16.111111,69.25
1.4,1.15,23.47,0.09,30.597091,16.111111,69.25
1,0.9,22.47,0.076667,30.889305,16.111111,69.25
1.2,0.65,22.97,0.083333,41.429507,14.722222,69.25
1.2,0.64,22.8,0.103333,42.435215,14.722222,69.25
1,0.64,23.4,0.1,42.359151,14.722222,69.25
1,0.59,24.03,0.04,32.795488,17.222222,69.25
1,0.59,24.17,0.056667,33.58292,17.222222,69.25
1,0.62,24.1,0.05,39.233941,14.722222,69.25
1,1.12,23.87,0.016667,31.941061,17.222222,69.25
1,1.17,23.73,0.01,34.028552,17.222222,69.25
1,0.61,23.97,0.01,41.422282,14.722222,69.25
1,0.61,24.03,0.023333,41.005515,14.722222,69.25
1.2,1.04,22.37,0.096667,31.028414,17.222222,69.25
1.4,1.085,21.6,0.12,36.39895,17.222222,69.25
1.2,1.26,22.23,0.11,37.264223,17.222222,69.25
1,0.94,22.47,0.056667,42.362476,14.722222,69.25
1,0.94,22.33,0.083333,42.526975,14.722222,69.25
1.2,0.94,22.67,0.11,43.255618,14.722222,69.25
1,0.97,24.07,0.053333,34.319255,16.111111,69.25
1,0.9,23.8,0.043333,31.849641,17.222222,69.25
1,0.74,23.93,0.033333,33.980695,17.222222,69.25
1,0.73,23.83,0.046667,34.095334,17.222222,69.25
1,1.26,24.07,0.023333,39.705286,14.722222,69.25
1,1.26,24.17,0.033333,40.175615,14.722222,69.25
1,0.695,24,0.033333,34.642652,16.111111,69.25
1.2,0.75,21.47,0.16,39.087234,16.111111,69.25
1,0.54,23.73,0.033333,31.166337,17.222222,69.25
1,0.54,24,0.04,33.793348,17.222222,69.25
1,0.735,24,0.066667,39.738474,14.722222,69.25
1,0.735,24.03,0.066667,40.15774,14.722222,69.25
1,0.735,24.13,0.03,40.760046,14.722222,69.25
1,0.63,24.27,0.066667,33.909882,16.111111,69.25
1.4,1.05,22.67,0.093333,33.761664,17.222222,69.25
1.4,0.99,22.77,0.09,36.012848,17.222222,69.25
1.2,0.99,22.53,0.09,35.857485,17.222222,69.25
1,0.62,22.73,0.09,41.747051,14.722222,69.25
1.4,0.62,22.7,0.066667,42.403322,14.722222,69.25
1.4,0.62,23.03,0.05,43.317174,14.722222,69.25
1,0.74,24.23,0.04,34.167663,16.111111,69.25
1,0.86,22.9,0.12,31.574365,16.111111,69.25
1,0.86,22.63,0.136667,31.270266,16.111111,69.25
1.2,0.86,22.97,0.073333,30.727281,16.111111,69.25
1,0.985,22.4,0.153333,43.872665,14.722222,69.25
1,0.735,22.83,0.073333,43.749246,14.722222,69.25
1.2,0.735,22.9,0.09,43.325188,14.722222,69.25
1,0.63,24.47,0.076667,31.028913,17.222222,69.25
1,0.59,23.93,0.106667,33.442031,17.222222,69.25
1.2,1.13,23.17,0.08,34.96298,16.111111,69.25
1.2,1.03,23.2,0.106667,33.070207,17.222222,69.25
1.4,1.03,23.23,0.09,34.695925,17.222222,69.25
1.2,0.815,23.37,0.066667,34.589463,17.222222,69.25
1.2,0.815,22.93,0.083333,35.04541,17.222222,69.25
1.2,1.235,22.57,0.07,43.03175,14.722222,69.25
1,1.235,22.73,0.09,43.339713,14.722222,69.25
1,1.235,22.7,0.096667,39.8891,13.888889,69.25
1,0.61,23.13,0.08,35.565836,16.111111,69.25
1.2,0.905,23.17,0.11,34.681021,17.222222,69.25
1,0.905,23.37,0.07,34.68232,17.222222,69.25
1.2,0.58,23.6,0.046667,41.851267,14.722222,69.25
1,0.67,23,0.116667,38.458088,13.888889,69.25
1.2,0.67,23.3,0.083333,38.13965,13.888889,69.25
1.2,0.695,23.43,0.086667,30.208414,17.222222,69.25
1.2,0.695,23.6,0.083333,33.197121,17.222222,69.25
1.2,0.695,23.5,0.106667,34.088857,17.222222,69.25
1.2,0.735,22.43,0.093333,41.924984,14.722222,69.25
1.2,0.815,23.17,0.006667,37.171663,13.888889,69.25
1,0.815,23.1,0.063333,37.942878,13.888889,69.25
1,1.095,23.3,0.043333,30.213317,17.222222,69.25
1,1.095,22.97,0.046667,34.009297,17.222222,69.25
1,1.095,22.83,0.06,35.642203,17.222222,69.25
1,1.095,23.53,0.053333,40.326879,14.722222,69.25
1.2,1.095,23.27,0.053333,40.170659,14.722222,69.25
1.4,1.095,23.33,0.066667,40.304578,14.722222,69.25
1,0.735,23.33,0.066667,29.181259,17.222222,69.25
1.4,0.735,23.17,0.053333,34.258081,17.222222,69.25
1,0.735,23.37,0.043333,34.821607,17.222222,69.25
1.2,0.61,23.83,0.013333,39.288663,14.722222,69.25
1,0.682944,26,?,65,27.555556,81.55
1,0.682944,26,?,65,27.555556,81.55
1,0.682944,26,?,65,27.555556,81.55
1,0.682944,26,?,65,27.555556,81.55
1,0.682944,26,?,65,27.555556,81.55
1,0.682944,26,?,65,27.555556,81.55
1,0.682944,27,?,71,27.555556,81.55
1,0.682944,27,?,71,27.555556,81.55
1,0.682944,27,?,71,27.555556,81.55
1,0.682944,27,?,71,27.555556,81.55
1,0.682944,27,?,71,27.555556,81.55
1,0.7842,27,?,71,27.555556,81.55
1,0.7842,27,?,71,27.555556,81.55
1,0.682944,27,?,71,27.555556,81.55
1,0.7842,27,?,71,27.555556,81.55
1,0.682944,28,?,74,27.555556,81.55
1,0.682944,29,?,80,27.555556,81.55
1,0.682944,29,?,80,27.555556,81.55
1,0.682944,28,?,79,27.555556,81.55
1,0.682944,28,?,79,27.555556,81.55
1,0.682944,27,?,70,27.555556,81.55
1,0.682944,27,?,70,27.555556,81.55
1,0.7842,27,?,70,27.555556,81.55
1,0.7842,27,?,70,27.555556,81.55
1,0.7842,27,?,70,27.555556,81.55
1,0.682944,27,?,70,27.555556,81.55
1,0.682944,27,?,70,27.555556,81.55
1,0.7842,27,?,70,27.555556,81.55
1,0.682944,27,?,70,27.555556,81.55
1,0.682944,27,?,70,27.555556,81.55
1,0.682944,27,?,70,27.555556,81.55
1,0.7842,27,?,70,27.555556,81.55
1,0.7842,27,?,70,27.555556,81.55
1,0.682944,27,?,70,27.555556,81.55
1,0.682944,27,?,70,27.555556,81.55
1,0.682944,27,?,70,27.555556,81.55
1,0.682944,27,?,70,27.555556,81.55
1,0.682944,27,?,70,27.555556,81.55
1,0.682944,27,?,70,27.555556,81.55
1.05802,0.83,24.6,0.11,48.067705,23,67.220713
1.05802,0.68,24.6,0.09,48.067705,23,67.220713
1.535836,0.92,24.6,0.12,48.067705,23,67.220713
1.12628,0.92,24,0.12,50.528286,23,67.220713
1.168942,0.77,24,0.1,50.528286,23,67.220713
1.12628,0.67,24,0.12,51.169564,23,67.220713
1.117747,0.75,24.7,0.08,48.183953,23,67.220713
1.288396,0.77,23.5,0.1,49.955526,24.35,71.422401
1.09215,0.7,23.7,0.12,48.901655,24.35,71.422401
1.131399,0.92,23.5,0.13,50.604613,24.35,71.422401
1.165529,0.88,23.5,0.15,50.604613,24.35,71.422401
1.09215,0.82,24.6,0.1,48.067705,24.35,71.422401
1.433447,0.93,23.5,0.1,50.604613,24.35,71.422401
1.518771,0.92,23.5,0.17,50.604613,24.35,71.422401
1.518771,0.47,23.5,0.14,50.604613,24.35,71.422401
1.288396,1.05,24,0.13,53.75798,24.35,71.422401
1.271331,0.84,24,0.19,53.75798,24.35,71.422401
1.16041,0.84,24,0.12,50.528286,24.35,71.422401
1.131399,0.73,24,0.22,53.75798,24.35,71.422401
1.05802,0.84,24.1,0.15,54.514336,24.35,71.422401
1.518771,0.92,24.1,0.1,50.640906,24.35,71.422401
1.09215,0.82,24,0.25,51.169564,24.35,71.422401
1.288396,0.79,24.1,0.27,50.640906,24.35,71.422401
1.05802,0.77,23.6,0.2,52.675441,24.9,69.676548
1.131399,0.79,23.6,0.23,52.675441,24.9,69.676548
1.361775,0.48,23.6,0.17,52.675441,24.9,69.676548
1.203072,0.82,23.6,0.27,52.675441,24.9,69.676548
1.131399,0.79,23.6,0.19,52.675441,24.9,69.676548
1.361775,0.88,23.6,0.06,52.675441,24.9,69.676548
1.203072,0.88,23.6,0.21,52.675441,24.9,69.676548
1.131399,0.88,23.1,0.25,55.470422,24.9,69.676548
1.05802,0.73,23.1,0.15,55.470422,24.9,69.676548
1.203072,0.74,23.2,0.11,55.574269,24.9,69.676548
1.131399,0.99,23.2,0.12,55.574269,24.9,69.676548
1.05802,0.71,24.2,0.13,51.391112,24.9,69.676548
1.131399,0.74,24.2,0.2,51.391112,24.9,69.676548
1.05802,0.72,24.2,0.16,51.391112,24.9,69.676548
1.165529,0.82,24.3,0.13,50.864252,24.9,69.676548
1.05802,0.66,24,0.09,51.813161,24.9,69.676548
1.361775,0.48,25.4,0.07,48.979765,24.9,69.676548
1.501706,0.74,25.2,0.9,50.59884,24.9,69.676548
1.203072,0.68,24,0.09,51.813161,24.9,69.676548
1.09215,0.45,25.4,0.06,48.979765,24.9,69.676548
1.203072,0.6,24,0.1,51.813161,24.9,69.676548
1.09215,0.79,24.8,0.18,50.160108,24.9,69.676548
1.05802,0.89,24,0.18,51.813161,24.9,69.676548
1.109215,0.89,24.8,0.18,50.160108,24.9,69.676548
1.131399,0.7,25.2,0.09,50.59884,24.9,69.676548
1.05802,0.56,25.2,0.9,50.59884,24.9,69.676548
1.09215,0.83,24.3,0.11,51.500955,24.9,69.676548
1.16041,0.95,24.5,0.17,49.197727,24.9,69.676548
1.09215,0.79,24.5,0.11,49.197727,24.9,69.676548
1.237201,0.67,24.5,0.22,49.197727,24.9,69.676548
1.143345,0.55,24.5,0.21,49.197727,24.9,69.676548
1.203072,0.94,25.3,0.05,50.09176,23.2,63.75694
1.34471,0.82,25.3,0.13,50.09176,23.2,63.75694
1.148464,0.79,25.3,0.14,50.09176,23.2,63.75694
1.131399,0.79,25.6,0.08,48.597136,23.2,63.75694
1.254266,0.79,25.6,0.22,48.597136,23.2,63.75694
1.276451,0.47,25,0.09,48.528818,23.2,63.75694
1.220137,0.59,25,0.1,48.528818,23.2,63.75694
1.131399,0.65,25,0.08,48.528818,23.2,63.75694
1.203072,0.71,25,0.11,48.528818,23.2,63.75694
1.05802,0.76,25,0.13,48.528818,23.2,63.75694
1.254266,0.82,25.2,0.16,45.727655,23.2,63.75694
1.518771,0.83,25.2,0.08,45.727655,23.2,63.75694
1.131399,0.82,25.2,0.15,45.727655,23.2,63.75694
1.31058,0.72,24.5,0.11,48.57314,23.2,63.75694
1.05802,0.48,24.5,0.1,49.197727,23.2,63.75694
1.697952,0.83,23.5,0.23,47.382313,23.2,63.75694
1.361775,0.9,23.5,0.09,47.382313,23.2,63.75694
1.467577,0.74,23.2,0.23,54.230787,23.2,63.75694
1.148464,0.57,23.8,0.16,52.892619,23.2,63.75694
1.131399,0.89,23.2,0.2,54.230787,23.2,63.75694
1.276451,0.6,23.2,0.2,54.230787,23.2,63.75694
1.09215,0.75,23.8,0.06,52.892619,23.2,63.75694
1.276451,0.54,22.4,0.16,53.356324,23.2,63.75694
1.168942,0.83,23.8,0.06,53.546361,23.2,63.75694
1.276451,0.62,22.4,0.16,53.356324,23.2,63.75694
1.348123,0.85,23.5,0.16,53.224418,23,57.399054
1.168942,0.87,23.4,0.08,55.110508,23,57.399054
1.506826,0.55,23.5,0.16,53.224418,23,57.399054
1.353242,0.61,23.4,0.08,55.110508,23,57.399054
1.05802,0.8,23.7,0.14,45.10164,23,57.399054
1.399317,0.82,23.7,0.13,45.10164,23,57.399054
1.361775,0.72,22,0.33,51.529322,23,57.399054
1.361775,0.73,22,0.33,51.529322,23,57.399054
1.117747,0.79,23.5,0.06,53.224418,23,57.399054
1.203072,0.72,22,0.33,51.529322,23,57.399054
1.139932,0.86,23.5,0.06,53.224418,23,57.399054
1.523891,0.79,23.5,0.14,53.224418,23,57.399054
1.361775,0.82,23.5,0.53,53.224418,23,57.399054
1.09215,0.66,23.9,0.11,51.702992,23,57.399054
1.203072,0.74,23.9,0.09,51.057849,23,57.399054
1.131399,0.78,23,0.17,54.689732,23,57.399054
1.09215,0.73,23.7,0.08,53.439653,23,57.399054
1.203072,0.88,22.7,0.17,57.798786,23,57.399054
1.143345,0.84,23.7,0.08,53.439653,23,57.399054
1.237201,0.85,24,0.08,53.107358,23,57.399054
1.168942,0.55,24.5,0.08,52.993122,23,57.399054
1.203072,0.72,24.2,0.14,49.483353,23,57.399054
1.361775,0.72,24.7,0.07,50.048889,22.6,63.86611
1.220137,0.65,24.5,0.07,51.085103,22.6,63.86611
1.276451,0.72,23.4,0.11,51.1427,22.6,63.86611
1.182594,0.76,22.8,0.24,52.45152,22.6,63.86611
1.203072,0.78,22.8,0.11,52.45152,22.6,63.86611
1.165529,0.55,22.4,0.08,52.674822,22.6,63.86611
1.109215,0.68,22.2,0.35,53.131352,22.6,63.86611
1.59215,0.55,22.4,0.15,51.995747,22.6,63.86611
1.165529,0.83,23,0.15,49.366228,22.6,63.86611
1.578498,0.63,23,0.21,49.366228,22.6,63.86611
1.203072,0.79,23.1,0.08,50.798795,22.6,63.86611
1.05802,0.82,23.4,0.07,52.455787,22.6,63.86611
1.288396,0.68,23.7,0.07,50.832516,22.6,63.86611
1.203072,0.92,23.1,0.08,50.798795,22.6,63.86611
1.288396,0.92,23.4,0.66,52.455787,22.6,63.86611
1.276451,0.75,23.4,0.07,52.455787,22.6,63.86611
1.186007,0.89,23.1,0.08,50.798795,22.6,63.86611
1.749147,0.7,23.1,0.08,50.798795,22.6,63.86611
0.989761,0.66,23.1,0.08,50.798795,22.6,63.86611
1.305461,0.76,23.1,0.08,50.798795,22.6,63.86611
1.433447,0.77,24,0.15,51.813161,22.6,63.86611
1.05802,1.11,24,0.15,51.813161,22.6,63.86611
1.05802,0.84,24,0.15,51.813161,22.6,63.86611
1.37884,0.84,24,0.15,51.813161,22.6,63.86611
1.322526,0.77,24.9,0.15,47.188199,22.6,63.86611
1.348123,0.88,23.4,0.07,52.455787,22.6,63.86611
1.518771,0.77,24,0.15,51.813161,22.6,63.86611
1.573379,0.73,24,0.15,51.813161,22.6,63.86611
1.05802,0.73,24,0.07,50.528286,22.6,63.86611
1.203072,0.66,24.5,0.08,44.872522,22.6,63.86611
1.05802,0.81,24.5,0.08,44.872522,22.6,63.86611
1.05802,0.83,24.5,0.08,44.872522,22.6,63.86611
1.05802,0.76,24.5,0.08,44.872522,22.6,63.86611
1.05802,0.74,24.5,0.08,44.872522,22.6,63.86611
1.131399,0.71,24.5,0.08,44.872522,22.6,63.86611
1.05802,0.55,24.5,0.08,44.872522,22.6,63.86611
1.09215,0.82,24.5,0.08,44.872522,22.6,63.86611
1.131399,0.79,24.5,0.08,44.872522,22.6,63.86611
1.05802,0.83,24.5,0.08,44.872522,22.6,63.86611
1.182594,0.77,24.5,0.08,44.872522,22.6,63.86611
1.131399,0.62,24.5,0.08,44.872522,22.6,63.86611
1.788396,0.9,24.3,0.06,45.852521,22.6,63.86611
1.203072,0.68,24.3,0.06,45.852521,22.6,63.86611
1.203072,0.72,24.3,0.06,45.852521,22.6,63.86611
1.131399,0.52,24.3,0.1,45.852521,22.6,63.86611
1.186007,0.89,23.7,0.02,51.480779,23.6,64.206262
1.109215,0.68,23.7,0.02,51.480779,23.6,64.206262
1.09215,0.75,25,0.02,45.486745,23.6,64.206262
1.279863,0.66,22.7,0.06,47.032263,23.6,64.206262
1.05802,0.83,22.3,0.18,54.617938,23.45,66.044631
1.131399,0.88,22.3,0.14,54.617938,23.45,66.044631
1.276451,0.42,22.3,0.18,54.617938,23.45,66.044631
1.05802,0.57,22.8,0.14,50.448936,23.45,66.044631
1.040956,0.47,22.8,0.14,50.448936,23.45,66.044631
1.09215,0.7,24.1,0.27,50.003468,23.45,66.044631
1.131399,0.82,24.1,0.27,50.003468,23.45,66.044631
1.05802,0.62,24.1,0.27,50.003468,23.45,66.044631
1.31058,0.8,24.1,0.27,50.003468,23.45,66.044631
1.131399,0.73,24.1,0.27,50.003468,23.45,66.044631
1.199659,0.69,22.8,0.14,50.448936,23.45,66.044631
1.33959,0.54,24.7,0.07,59.026313,25.1,80.770433
1.288396,0.62,24.7,0.07,59.026313,25.1,80.770433
1.450512,0.67,24.3,0.04,62.687373,25.1,80.770433
1.450512,0.82,24,0.08,60.396031,25.1,80.770433
1.348123,0.51,24,0.08,60.396031,25.1,80.770433
1.348123,0.55,24,0.08,60.396031,25.1,80.770433
1.131399,0.55,24,0.08,60.396031,25.1,80.770433
1.117747,0.58,24.4,0.08,61.421145,25.1,80.770433
1.117747,0.75,24.4,0.08,61.421145,25.1,80.770433
1.259386,0.82,23.8,0.12,59.538025,25.1,80.770433
1.288396,0.72,23.8,0.12,59.538025,25.1,80.770433
1.186007,0.78,23.8,0.12,59.538025,25.1,80.770433
1.05802,0.79,24.1,0.08,59.812129,25.1,80.770433
1.203072,0.74,24.1,0.08,59.812129,25.1,80.770433
1.450512,0.8,24.1,0.08,59.812129,25.1,80.770433
1.361775,0.76,24.1,0.08,59.812129,25.1,80.770433
1.194539,0.77,24.4,0.08,61.421145,25.1,80.770433
1.31058,0.83,24.4,0.08,61.421145,25.1,80.770433
1.131399,0.79,24.1,0.08,59.812129,25.1,80.770433
1.203072,0.72,24.6,0.1,55.668775,25.1,80.770433
1.131399,0.66,24.1,0.08,59.812129,25.1,80.770433
1.237201,0.72,24.6,0.1,55.668775,25.1,80.770433
1.131399,0.59,23.6,0.07,58.674023,25.1,80.770433
1.05802,0.79,23.6,0.07,58.674023,25.1,80.770433
1.05802,0.77,23.6,0.07,58.674023,25.1,80.770433
1.203072,0.55,23.6,0.07,58.674023,25.1,80.770433
1.05802,0.84,23.6,0.05,58.674023,25.1,80.770433
1.165529,0.68,23.4,0.08,57.80389,25.1,80.770433
1.131399,0.79,23.7,0.08,53.439653,25.1,80.770433
1.288396,0.89,23.7,0.08,53.439653,25.1,80.770433
1.05802,0.48,23.7,0.08,53.439653,25.1,80.770433
1.06314,0.73,23.7,0.08,53.439653,25.1,80.770433
1.348123,0.8,23.4,0.08,57.80389,25.1,80.770433
1.979522,0.9,23.4,0.08,57.80389,25.1,80.770433
1.114334,1,24.4,0.17,52.887509,25.1,80.770433
1.114334,0.82,24.4,0.21,54.174151,25.1,80.770433
1.05802,1.51,24.4,0.21,54.174151,25.1,80.770433
1.114334,0.74,24.4,0.21,54.174151,25.1,80.770433
1.05802,0.74,24.4,0.17,52.887509,25.1,80.770433
1.09215,0.84,24.4,0.17,52.887509,25.1,80.770433
1.194539,0.66,24.4,0.17,52.887509,25.1,80.770433
1.05802,0.73,24.4,0.17,52.887509,25.1,80.770433
1.131399,0.95,23.7,0.17,56.752053,25.1,80.770433
1.117747,0.77,24.4,0.17,52.887509,25.1,80.770433
1.05802,0.73,23.5,0.15,57.901118,25.1,80.770433
1.12628,0.62,23.5,0.15,57.901118,25.1,80.770433
1.12628,0.74,23.5,0.15,57.901118,25.1,80.770433
1.09215,0.82,23.5,0.12,57.901118,25.1,80.770433
1.12628,0.69,23.5,0.15,57.901118,25.1,80.770433
1.203072,0.74,23.5,0.15,57.901118,25.1,80.770433
1.203072,0.66,24.6,0.23,50.564685,25.1,80.770433
1.348123,0.68,24.6,0.23,50.564685,25.1,80.770433
1.09215,0.48,24.6,0.23,50.564685,25.1,80.770433
1.131399,0.58,24.6,0.23,50.564685,25.1,80.770433
1.05802,0.85,24.6,0.23,50.564685,25.1,80.770433
1.05802,0.82,24.6,0.23,50.564685,25.1,80.770433
1.203072,0.92,24.6,0.23,50.564685,25.1,80.770433
1.131399,0.8,25.7,0.24,53.594845,25.1,80.770433
1.040956,0.79,25.7,0.24,53.594845,25.1,80.770433
1.05802,0.79,25.7,0.24,53.594845,25.1,80.770433
1.361775,0.41,25.7,0.24,53.594845,25.1,80.770433
1.31058,0.71,25.7,0.24,53.594845,25.1,80.770433
1.05802,0.63,25.7,0.24,53.594845,25.1,80.770433
1.433447,0.46,25.7,0.24,53.594845,25.1,80.770433
1.361775,0.73,25.7,0.24,53.594845,25.1,80.770433
1.12628,0.76,25.7,0.24,53.594845,25.1,80.770433
1.518771,0.94,25.7,0.24,53.594845,25.1,80.770433
1.361775,0.77,25.4,0.13,53.91767,25.1,80.770433
1.131399,0.67,25.4,0.13,53.91767,25.1,80.770433
1.573379,0.72,25.4,0.13,53.91767,25.1,80.770433
1.09215,0.7,24.1,0.13,58.473139,25.1,80.770433
1.05802,0.77,24.1,0.13,58.473139,25.1,80.770433
1.12628,0.82,24.1,0.13,58.473139,25.1,80.770433
1.05802,0.84,24.2,0.13,57.90235,25.1,80.770433
1.276451,0.79,24.5,0.12,59.506037,25.1,80.770433
1.109215,0.47,26.1,0.02,53.377184,25.1,80.770433
1.220137,0.41,26.1,0.09,53.377184,25.1,80.770433
1.12628,0.47,26.1,0.08,53.377184,25.1,80.770433
1.109215,0.41,24.2,0.19,47.596126,26.1,78.807823
1.37884,0.6,25.4,0.19,44.775562,26.1,78.807823
1.33959,0.51,25.4,0.19,44.775562,26.1,78.807823
1.109215,0.57,25.4,0.19,45.369651,26.1,78.807823
1.535836,0.41,25.4,0.43,44.775562,26.1,78.807823
1.433447,0.62,25.4,0.15,44.775562,26.1,78.807823
1.165529,0.55,25.4,0.19,44.775562,26.1,78.807823
1.220137,0.42,25.4,0.19,44.775562,26.1,78.807823
1.083618,0.53,19.8,0.28,64.575921,26.1,78.807823
1.109215,0.54,25.4,0.15,44.775562,26.1,78.807823
1.088737,0.95,19.8,0.27,64.575921,26.1,78.807823
1.09215,0.62,25.8,0.06,46.434507,26.1,78.807823
1.288396,0.7,25.8,0.05,46.434507,26.1,78.807823
1.066553,0.72,20.4,0.27,56.080422,26.1,78.807823
1.05802,0.77,25.8,0.08,46.434507,26.1,78.807823
1.071672,0.42,20.2,0.28,63.396744,26.1,78.807823
1.31058,0.73,24.8,0.14,49.537673,26.1,78.807823
1.131399,0.78,20.2,0.27,63.396744,26.1,78.807823
1.05802,0.93,25.2,0.14,47.537799,26.1,78.807823
1.05802,0.66,20.6,0.24,63.765833,26.1,78.807823
1.203072,0.58,25.5,0.21,47.280239,26.1,78.807823
1.05802,0.52,25.5,0.21,47.280239,26.1,78.807823
1.05802,0.66,20.5,0.22,62.156639,26.1,78.807823
1.05802,0.73,26.2,0.13,45.724181,23.7,77.555657
1.09215,0.62,20.2,0.23,58.839767,23.7,77.555657
1.203072,0.72,26.2,0.13,45.724181,23.7,77.555657
1.348123,0.79,25.3,0.3,48.259399,23.7,77.555657
1.233788,0.61,20,0.22,60.143956,23.7,77.555657
1.348123,0.76,25.5,0.17,47.280239,23.7,77.555657
1.271331,0.61,20.1,0.24,60.246297,23.7,77.555657
1.203072,0.66,25.4,0.15,44.775562,23.7,77.555657
1.117747,0.67,20.3,0.24,56.708303,23.7,77.555657
1.05802,0.72,25.5,0.06,44.305881,23.7,77.555657
1.165529,0.59,25.4,0.36,44.775562,23.7,77.555657
1.066553,0.56,20.4,0.25,56.818754,23.7,77.555657
1.075085,0.69,21.9,0.22,58.399916,23.7,77.555657
1.276451,0.72,23.3,0.1,57.706112,23.7,77.555657
1.194539,0.59,22.5,0.23,58.994797,23.7,77.555657
1.203072,0.52,23.3,0.09,57.706112,23.7,77.555657
1.433447,0.77,22.5,0.06,62.530921,23.7,77.555657
1.203072,0.68,22.9,0.1,62.176447,23.7,77.555657
1.131399,0.74,22.9,0.18,62.176447,23.7,77.555657
1.203072,0.8,22.9,0.09,62.176447,23.7,77.555657
1.186007,0.55,19,0.26,59.869435,23.7,77.555657
1.131399,0.7,22.9,0.28,62.176447,23.7,77.555657
1.066553,0.68,19.5,0.28,57.321577,23.7,77.555657
1.203072,0.59,25.5,0.07,53.393834,23.7,77.555657
1.156997,0.42,21.1,0.27,56.126753,23.7,77.555657
1.05802,0.79,25.5,0.21,53.393834,23.7,77.555657
1.284983,0.88,21.3,0.27,56.344353,23.7,77.555657
1.131399,0.62,25.5,0.09,53.393834,23.7,77.555657
1.165529,0.8,21.8,0.25,54.064843,23.7,77.555657
1.276451,0.88,25.5,0.26,53.393834,23.7,77.555657
1.09215,0.73,25.5,0.16,53.393834,23.7,77.555657
1.131399,0.78,22.7,0.18,61.292217,23.7,77.555657
1.05802,0.83,23.2,0.15,58.290536,22.95,67.370568
1.131399,0.74,23.2,0.15,58.290536,22.95,67.370568
1.05802,0.74,23.2,0.11,58.290536,22.95,67.370568
1.276451,0.52,23.2,0.13,58.975775,22.95,67.370568
1.131399,0.41,22.9,0.13,60.075441,22.95,67.370568
1.09215,0.55,23.2,0.18,58.975775,22.95,67.370568
1.148464,0.66,22.9,0.14,60.075441,22.95,67.370568
1.276451,0.63,23.2,0.2,58.975775,22.95,67.370568
1.05802,0.59,23.2,0.46,58.975775,22.95,67.370568
1.16041,0.8,23.8,0.04,58.862551,22.95,67.370568
1.131399,0.68,23.2,0.16,58.975775,22.95,67.370568
1.518771,0.72,23.2,0.26,58.975775,22.95,67.370568
1.117747,0.77,23.8,0.06,58.189537,22.95,67.370568
1.467577,0.74,24.2,0.22,53.319694,22.95,67.370568
1.109215,0.45,22.8,0.22,59.284651,22.95,67.370568
1.501706,0.75,24.2,0.08,53.319694,22.95,67.370568
1.05802,0.68,24.2,0.08,53.967232,22.95,67.370568
1.066553,0.82,22.8,0.22,58.590202,22.95,67.370568
1.05802,0.78,23.1,0.1,58.880201,22.95,67.370568
1.09215,0.55,24,0.08,58.379134,22.95,67.370568
1.12628,0.71,24.5,0.15,52.993122,22.95,67.370568
1.09215,0.42,24.5,0.15,52.993122,22.95,67.370568
1.276451,0.53,23.2,0.07,57.607778,22.95,67.370568
1.348123,0.57,23.2,0.07,57.607778,22.95,67.370568
1.131399,0.58,23.2,0.07,57.607778,22.95,67.370568
1.05802,0.42,24.3,0.06,56.678672,22.95,67.370568
1.131399,0.81,24.3,0.06,56.678672,22.95,67.370568
1.194539,0.74,23.7,0.15,55.419884,22.95,67.370568
1.822526,0.61,23,0.31,58.095512,22.95,67.370568
1.05802,0.72,23,0.31,58.095512,22.95,67.370568
1.131399,0.77,24.3,0.06,54.719345,22.95,67.370568
